step,action
0,23
1,9
2,39
3,9
4,37
5,28
6,28
7,28
8,39
0,1
1,9
2,39
3,39
4,37
5,24
6,39
7,28
0,1
1,1
2,9
3,9
4,28
5,28
6,28
7,28
8,28
9,14
0,23
1,23
2,9
3,39
4,27
5,9
6,28
7,28
8,14
9,39
0,23
1,9
2,39
3,9
4,39
5,28
6,14
0,23
1,23
2,9
3,39
4,1
5,39
6,27
7,28
8,28
9,28
10,28
11,28
12,28
13,14
0,23
1,38
2,9
3,9
4,9
5,14
6,14
0,1
1,9
2,39
3,39
4,1
5,39
6,39
0,23
1,9
2,39
3,39
4,14
5,14
0,1
1,9
2,39
3,39
4,28
5,28
0,23
1,9
2,1
3,39
4,14
5,28
6,28
7,28
0,23
1,24
2,9
3,9
4,28
5,39
6,28
7,28
8,28
9,28
10,28
11,28
12,39
0,1
1,9
2,39
3,27
4,24
5,9
6,39
7,39
8,28
9,28
10,28
11,28
0,23
1,23
2,24
3,9
4,9
5,39
6,28
7,39
0,23
1,9
2,39
3,9
4,39
5,28
6,28
0,23
1,9
2,39
3,9
4,28
5,28
6,28
7,28
0,23
1,27
2,9
3,39
4,14
5,28
6,14
7,28
8,28
9,28
10,28
0,23
1,9
2,38
3,39
4,14
5,28
6,14
7,14
8,28
9,28
10,14
11,28
0,1
1,38
2,39
3,14
4,28
0,23
1,9
2,27
3,37
4,39
5,28
0,23
1,9
2,39
3,39
4,28
5,14
6,28
7,28
8,14
0,9
1,1
2,39
3,28
4,39
5,28
6,14
7,28
8,28
9,28
10,28
0,23
1,9
2,39
3,1
4,39
5,28
6,28
7,39
0,23
1,9
2,1
3,39
4,39
5,9
6,14
7,14
0,23
1,9
2,1
3,38
4,39
5,3
6,39
7,28
8,39
9,28
10,28
0,23
1,9
2,9
3,37
4,39
5,28
6,14
0,9
1,1
2,39
3,9
0,23
1,38
2,9
3,1
4,39
5,14
6,28
0,9
1,1
2,1
3,39
4,24
5,28
6,14
7,28
0,1
1,23
2,9
3,9
4,37
5,39
6,14
7,39
8,39
9,14
10,28
0,1
1,27
2,9
3,39
4,1
5,39
6,24
7,9
8,28
9,28
10,28
11,14
12,28
13,37
0,1
1,1
2,9
3,39
4,37
5,39
6,28
0,1
1,24
2,9
3,28
4,28
5,28
6,28
7,39
8,14
9,28
10,39
11,28
0,23
1,9
2,39
3,1
4,39
5,9
6,39
7,39
8,28
0,1
1,1
2,9
3,39
4,39
5,14
6,28
7,28
8,28
9,14
0,1
1,9
2,24
3,9
4,24
5,26
6,28
7,28
8,37
9,14
0,23
1,9
2,39
3,9
4,14
5,39
6,28
7,14
8,28
9,28
10,14
0,23
1,1
2,27
3,9
4,14
5,14
6,14
7,14
8,39
0,9
1,1
2,39
3,9
4,28
5,28
6,14
0,1
1,1
2,9
3,39
4,39
5,14
6,28
7,37
8,28
9,28
10,14
0,23
1,24
2,9
3,39
4,26
5,28
6,14
7,28
0,23
1,9
2,39
3,9
4,39
5,37
6,28
0,23
1,9
2,1
3,28
4,26
5,28
6,14
7,28
8,28
9,28
0,1
1,9
2,23
3,39
4,39
5,39
6,28
0,9
1,23
2,27
3,9
4,28
5,14
6,28
7,28
8,39
0,23
1,38
2,9
3,9
4,39
5,38
6,14
7,28
8,28
9,39
10,39
11,9
12,9
13,14
14,14
15,28
16,14
17,39
18,39
19,28
20,39
21,28
22,39
0,23
1,24
2,9
3,38
4,39
5,14
6,14
0,23
1,9
2,38
3,9
4,28
5,28
6,28
7,28
0,23
1,9
2,39
3,39
4,39
5,14
0,1
1,9
2,39
3,1
0,23
1,9
2,38
3,39
4,9
5,28
6,28
7,28
8,14
9,28
10,28
0,1
1,9
2,38
3,24
0,23
1,23
2,23
3,9
4,24
5,39
6,39
0,23
1,9
2,39
3,9
4,14
5,28
6,28
7,37
0,23
1,9
2,39
3,28
4,28
5,28
6,28
7,28
8,14
0,23
1,9
2,27
3,26
4,39
5,1
6,39
7,28
0,1
1,24
2,9
3,24
4,14
0,23
1,9
2,28
3,14
4,28
5,28
6,28
0,23
1,9
2,24
3,39
4,39
5,39
6,39
7,37
8,28
9,39
0,23
1,23
2,9
3,38
4,9
0,23
1,9
2,28
3,28
4,28
5,14
6,14
0,23
1,9
2,38
3,24
4,39
5,24
6,28
7,39
8,39
9,39
0,23
1,1
2,9
3,9
4,28
5,14
6,39
7,27
8,39
9,39
10,39
11,39
12,28
0,1
1,9
2,39
3,39
4,37
5,38
0,23
1,9
2,39
3,9
4,9
0,23
1,9
2,38
3,24
4,28
0,1
1,9
2,39
3,9
4,9
5,28
6,28
7,28
8,28
9,28
10,28
11,39
12,28
0,23
1,23
2,9
3,39
4,9
5,6
6,14
7,28
0,1
1,38
2,9
3,9
4,24
5,9
6,28
7,28
8,28
0,1
1,1
2,9
3,39
4,39
5,14
6,28
0,23
1,9
2,9
3,39
4,28
5,28
6,28
7,14
0,23
1,9
2,39
3,1
0,23
1,9
2,1
3,39
4,39
5,39
6,28
7,39
0,23
1,9
2,9
3,14
4,28
5,14
6,28
0,9
1,1
2,9
3,9
4,28
5,39
6,28
7,28
0,1
1,24
2,9
3,9
4,14
5,28
6,28
7,28
0,1
1,24
2,9
3,38
4,26
5,14
6,14
7,39
0,23
1,9
2,1
3,39
4,39
5,28
6,9
7,39
8,28
9,28
0,23
1,38
2,9
3,28
4,28
5,28
6,14
7,28
8,14
0,1
1,27
2,9
3,24
4,1
5,28
6,14
7,28
8,28
9,28
10,28
0,23
1,9
2,1
3,39
0,23
1,9
2,39
3,39
4,1
5,14
6,28
7,39
8,39
0,9
1,1
2,39
3,28
4,28
5,39
6,28
7,28
8,39
9,28
10,39
11,28
12,39
13,39
14,39
15,28
0,23
1,9
2,9
3,1
4,24
5,39
6,28
7,28
8,28
9,28
10,28
11,28
12,28
13,28
14,39
0,23
1,9
2,38
3,9
4,14
5,28
6,28
7,28
8,39
0,9
1,1
2,39
3,28
4,37
0,1
1,9
2,39
3,9
4,37
5,28
6,39
7,28
0,9
1,23
2,9
3,24
4,37
5,14
6,28
0,1
1,1
2,9
3,39
4,37
5,14
6,37
7,39
0,23
1,9
2,1
3,39
4,14
5,28
6,14
7,14
8,14
9,28
0,23
1,27
2,9
3,9
4,28
0,1
1,9
2,27
3,39
4,1
5,28
6,14
7,14
0,9
1,1
2,39
3,9
4,14
5,39
0,1
1,9
2,1
3,39
4,28
5,28
6,28
7,28
8,28
9,14
10,39
0,23
1,24
2,27
3,24
4,9
5,9
6,9
7,39
8,14
9,14
10,28
11,28
12,28
13,28
14,39
0,1
1,9
2,39
3,24
4,39
5,28
6,39
7,14
0,23
1,9
2,39
3,9
4,1
0,23
1,24
2,9
3,24
4,1
5,38
6,39
7,28
0,23
1,9
2,1
3,39
4,39
5,39
6,28
7,39
8,28
9,14
10,14
11,14
12,39
0,1
1,38
2,9
3,9
4,24
5,1
6,39
7,28
8,28
9,28
10,28
11,28
12,39
0,9
1,1
2,9
3,39
4,28
5,28
6,28
7,28
0,23
1,9
2,38
3,38
4,28
5,28
6,28
7,28
8,28
9,28
0,9
1,1
2,37
3,28
4,28
5,14
6,14
7,28
8,14
9,28
10,28
11,28
12,28
0,1
1,9
2,37
3,9
4,39
5,37
6,14
7,28
8,28
9,28
0,23
1,27
2,9
3,24
4,37
5,28
6,28
0,23
1,9
2,38
3,9
4,37
5,39
6,28
7,28
0,1
1,9
2,37
3,1
4,37
5,37
6,28
7,28
8,37
9,28
0,23
1,1
2,9
3,14
4,28
5,28
6,39
0,1
1,9
2,9
0,23
1,9
2,39
3,39
4,9
0,23
1,9
2,9
3,14
4,28
5,39
6,28
7,28
8,39
0,23
1,9
2,1
3,37
4,38
5,39
6,14
7,14
8,28
0,23
1,27
2,9
3,39
4,28
5,28
6,28
7,28
8,28
0,23
1,9
2,24
3,24
0,23
1,1
2,9
3,39
4,9
5,14
6,39
7,28
8,28
9,28
10,28
0,1
1,24
2,9
3,39
4,28
5,28
6,28
7,28
8,28
0,1
1,9
2,24
3,24
0,1
1,9
2,39
3,24
4,28
5,28
6,28
7,14
8,28
0,1
1,24
2,9
3,9
4,39
5,39
6,28
7,28
8,28
0,23
1,9
2,1
3,39
4,39
5,39
6,24
7,28
8,28
9,39
10,39
11,28
12,14
0,9
1,23
2,1
3,39
4,39
5,39
6,24
7,28
8,28
9,28
10,39
0,1
1,9
2,1
3,39
4,28
5,28
6,39
7,28
0,23
1,9
2,38
3,28
4,9
5,9
6,39
7,28
0,1
1,9
2,24
3,39
4,28
5,28
6,28
7,28
8,28
0,23
1,9
2,9
3,9
4,28
5,14
6,39
7,39
8,39
0,1
1,9
2,1
3,39
4,26
5,39
6,39
7,39
8,39
9,37
0,23
1,27
2,9
3,24
4,24
5,39
6,39
7,28
0,1
1,24
2,9
3,24
4,39
5,28
6,28
7,28
8,28
9,14
0,1
1,24
2,9
3,39
0,23
1,9
2,27
3,9
4,39
5,39
6,28
7,28
8,39
0,23
1,9
2,1
3,39
4,28
5,14
6,14
7,28
0,23
1,9
2,9
3,28
4,28
0,9
1,1
2,1
3,14
4,28
5,28
6,39
0,1
1,38
2,9
3,9
4,14
5,28
6,28
7,28
0,9
1,1
2,39
3,28
4,28
5,28
6,28
7,28
0,23
1,9
2,38
3,39
4,28
0,23
1,9
2,1
3,39
4,37
5,28
6,28
7,28
8,1
0,23
1,9
2,9
3,14
4,7
5,14
6,14
0,23
1,9
2,1
3,37
4,14
5,39
6,14
7,14
8,28
9,28
10,39
11,14
12,28
13,28
0,23
1,9
2,38
3,38
4,28
5,28
6,28
0,23
1,9
2,39
3,9
0,1
1,24
2,9
3,39
4,9
5,1
6,38
7,39
8,28
9,28
10,28
0,1
1,9
2,6
3,1
4,39
5,28
6,14
7,28
8,39
9,9
10,28
0,9
1,1
2,9
3,14
4,28
5,28
6,28
7,28
8,28
9,28
10,39
0,23
1,9
2,39
3,9
4,14
5,14
6,39
7,28
8,28
9,28
10,28
11,39
12,28
13,28
14,28
15,37
0,23
1,9
2,1
3,9
4,37
5,28
6,39
7,28
8,28
9,28
0,23
1,9
2,39
3,24
4,28
5,14
6,14
7,28
8,39
9,28
0,1
1,9
2,1
3,39
4,26
5,28
6,28
7,28
8,28
9,28
10,39
11,14
0,1
1,9
2,39
3,28
4,1
5,14
6,28
7,28
8,28
9,28
10,28
11,28
0,1
1,24
2,9
3,9
4,28
5,28
6,39
7,28
8,39
9,28
10,39
11,28
12,39
0,1
1,9
2,1
3,39
4,28
5,28
0,1
1,9
2,38
3,9
4,1
5,14
6,28
7,28
8,28
9,28
0,23
1,27
2,24
3,26
4,9
5,24
6,39
7,14
8,9
0,9
1,1
2,24
3,28
4,28
5,28
0,23
1,9
2,28
3,39
4,38
5,37
6,28
7,28
8,28
9,14
0,1
1,9
2,39
3,38
4,1
5,27
6,28
0,1
1,24
2,38
3,9
4,39
5,14
6,39
7,28
0,23
1,9
2,9
3,39
4,24
5,14
6,28
7,14
0,1
1,9
2,37
3,28
4,14
5,14
6,39
7,14
8,39
0,1
1,38
2,9
3,9
0,23
1,9
2,9
3,39
4,14
5,28
6,28
7,28
8,28
9,28
10,39
0,1
1,9
2,9
3,39
4,37
5,28
6,14
7,39
8,39
0,1
1,9
2,24
3,9
4,37
5,28
6,14
7,28
8,28
9,37
0,1
1,24
2,9
3,39
4,1
0,1
1,23
2,38
3,9
4,9
5,39
6,28
7,28
8,28
9,28
10,28
11,28
12,28
0,23
1,9
2,1
3,26
4,9
5,38
6,28
7,28
0,1
1,9
2,24
3,9
4,28
5,24
0,23
1,9
2,1
3,9
4,9
5,28
6,39
7,28
8,14
0,1
1,9
2,1
3,27
4,14
5,24
6,28
7,28
8,28
9,38
10,24
11,28
0,23
1,9
2,9
3,9
0,23
1,24
2,24
3,9
4,39
0,1
1,9
2,39
3,9
4,39
5,28
6,39
7,39
8,28
0,23
1,9
2,39
3,9
4,37
5,28
6,28
7,28
0,1
1,9
2,9
3,39
4,24
5,28
6,28
7,28
8,14
0,23
1,27
2,9
3,1
4,24
0,1
1,9
2,1
3,39
4,9
5,37
6,28
7,28
0,23
1,9
2,1
3,1
4,9
0,23
1,9
2,9
3,39
4,28
5,28
6,28
7,28
8,28
9,28
10,39
0,23
1,27
2,9
3,9
4,28
5,28
6,28
7,28
8,28
9,28
10,28
11,14
12,39
13,28
14,28
15,28
0,9
1,1
2,39
3,9
4,9
0,23
1,1
2,9
3,39
4,37
5,9
0,23
1,9
2,38
3,4
4,9
5,28
6,28
7,28
8,39
0,9
1,1
2,9
3,39
4,1
5,28
6,28
7,28
8,28
9,28
0,23
1,1
2,9
3,14
4,27
5,39
0,23
1,1
2,27
3,24
4,9
5,9
0,23
1,1
2,9
3,24
4,14
5,9
6,28
7,28
0,23
1,1
2,9
3,27
4,37
5,28
6,39
7,28
0,9
1,1
2,39
3,28
4,24
5,14
6,28
7,14
8,28
0,23
1,9
2,1
3,39
4,28
5,14
6,28
7,28
8,28
0,1
1,27
2,9
3,9
4,28
5,28
6,28
7,39
0,23
1,24
2,9
3,39
4,9
5,28
6,28
7,28
8,39
0,23
1,9
2,24
3,39
4,9
5,39
6,39
0,1
1,9
2,9
3,39
4,37
5,39
6,28
7,28
8,28
9,28
10,28
11,28
12,28
0,1
1,9
2,1
3,38
4,9
5,14
6,28
7,14
8,28
9,39
0,1
1,1
2,1
3,9
4,38
5,14
6,28
7,28
8,28
0,23
1,9
2,39
3,39
4,9
0,23
1,38
2,9
3,9
0,23
1,9
2,24
3,27
4,39
5,39
6,1
7,39
8,36
9,28
10,14
0,1
1,1
2,9
3,24
4,39
5,28
6,28
7,28
0,23
1,9
2,1
3,39
4,37
5,28
6,14
7,39
8,28
0,23
1,9
2,9
3,39
4,14
5,39
6,28
7,28
8,14
0,1
1,9
2,39
3,28
4,28
5,14
6,28
7,14
0,23
1,9
2,9
3,39
4,14
5,28
6,14
7,28
0,1
1,9
2,39
3,39
4,28
5,14
6,28
7,28
8,28
9,28
0,23
1,9
2,38
3,9
4,9
5,14
6,28
0,23
1,9
2,39
3,28
4,26
5,39
6,28
7,28
0,1
1,1
2,9
3,14
0,1
1,24
2,9
3,39
4,9
5,37
6,28
7,28
8,28
9,28
10,28
11,14
0,1
1,9
2,27
3,9
4,28
5,28
6,39
0,9
1,1
2,39
3,28
4,28
5,28
0,9
1,1
2,39
3,24
0,1
1,1
2,9
3,39
4,24
5,28
6,28
0,23
1,9
2,24
3,39
4,39
5,28
6,28
7,28
0,23
1,1
2,9
3,9
4,9
5,39
6,28
7,28
0,1
1,9
2,39
3,14
4,14
0,23
1,1
2,26
3,9
4,26
5,28
6,39
7,14
8,28
0,1
1,1
2,9
3,1
4,39
5,14
6,14
0,1
1,27
2,9
3,39
4,28
5,28
6,28
0,9
1,1
2,37
3,37
4,28
5,28
0,1
1,38
2,9
3,26
0,23
1,9
2,39
3,39
4,1
5,39
6,39
7,28
0,23
1,9
2,9
0,23
1,1
2,9
3,27
4,9
5,39
6,39
7,39
8,28
9,28
0,9
1,1
2,39
3,9
4,14
5,28
0,9
1,1
2,24
0,23
1,9
2,24
3,26
4,24
5,28
6,28
0,23
1,38
2,9
3,9
4,39
5,39
6,37
7,27
8,14
9,14
10,39
11,39
0,9
1,1
2,39
3,28
4,28
5,28
6,28
7,14
8,14
0,23
1,9
2,39
3,4
4,38
5,9
6,28
7,14
0,1
1,1
2,9
3,24
4,9
5,14
6,28
7,28
8,28
9,28
0,1
1,9
2,9
3,24
4,28
5,28
6,28
7,28
8,28
9,28
10,39
0,1
1,23
2,9
3,9
4,9
0,23
1,9
2,9
3,39
4,1
5,28
6,28
7,28
8,24
9,28
10,28
11,28
12,39
13,39
0,1
1,24
2,9
3,9
0,23
1,9
2,39
3,1
4,14
5,14
6,14
7,28
8,28
9,28
10,28
11,28
0,1
1,9
2,39
3,1
4,1
0,1
1,1
2,9
3,39
4,14
5,28
6,28
7,37
8,28
0,23
1,9
2,1
3,39
4,14
5,14
6,39
0,23
1,9
2,39
3,24
4,30
5,14
6,28
0,1
1,9
2,39
3,39
4,39
5,28
6,28
7,39
0,23
1,9
2,24
3,28
4,37
5,28
0,1
1,9
2,39
3,39
4,38
5,28
6,14
7,28
0,9
1,1
2,39
3,28
4,28
5,28
6,28
0,1
1,23
2,9
3,39
4,9
0,23
1,1
2,9
3,1
4,39
5,28
6,28
7,28
0,9
1,1
2,28
3,39
4,28
5,28
0,23
1,27
2,9
3,23
4,9
5,39
6,39
7,28
8,28
9,28
0,1
1,9
2,24
3,39
4,28
0,9
1,1
2,39
3,39
4,14
5,28
6,28
7,28
8,28
9,28
10,28
0,1
1,9
2,39
3,28
4,28
0,1
1,9
2,1
3,14
4,39
5,39
0,1
1,9
2,38
3,24
4,28
5,28
6,28
7,28
8,28
0,1
1,9
2,1
3,9
4,38
5,39
6,39
7,28
8,28
9,28
10,28
11,28
0,1
1,9
2,39
3,14
4,28
5,39
6,28
7,39
0,23
1,38
2,9
3,9
4,39
5,1
6,39
7,14
8,14
0,9
1,1
2,39
3,1
4,9
5,14
6,28
7,28
0,1
1,1
2,9
3,39
4,1
0,1
1,9
2,38
3,39
4,14
5,28
6,28
0,23
1,9
2,9
3,39
4,37
5,39
6,28
7,28
8,28
0,1
1,1
2,9
3,39
4,9
5,39
6,28
7,28
8,39
9,14
0,23
1,9
2,1
3,28
4,14
0,9
1,1
2,39
3,9
4,14
5,28
6,28
7,28
8,39
0,1
1,27
2,9
3,9
4,14
5,39
6,28
7,28
8,28
0,1
1,9
2,24
3,9
4,1
5,28
6,28
7,28
8,28
9,14
0,23
1,1
2,23
3,9
4,28
5,38
6,39
7,28
8,14
0,1
1,9
2,39
3,28
4,28
5,28
6,28
7,39
0,1
1,9
2,39
3,9
4,9
5,28
6,28
7,28
8,28
9,28
10,28
11,28
0,1
1,27
2,9
0,23
1,9
2,24
3,38
4,28
5,28
6,28
7,28
0,23
1,9
2,38
3,9
4,28
5,28
6,28
7,28
0,23
1,9
2,9
3,38
4,39
5,28
6,39
7,28
8,28
9,28
10,39
0,23
1,9
2,38
3,39
4,28
5,28
6,28
7,28
8,28
0,1
1,9
2,39
3,26
4,39
0,1
1,9
2,1
3,39
4,28
0,23
1,9
2,38
3,9
4,37
5,28
6,28
7,28
8,28
0,23
1,9
2,1
3,39
4,28
5,28
6,14
7,28
8,28
9,39
0,23
1,9
2,1
3,9
4,28
5,39
6,24
7,28
8,28
0,1
1,27
2,9
3,28
4,14
0,1
1,9
2,1
3,39
4,26
5,28
6,28
7,28
8,28
0,23
1,1
2,9
3,39
4,39
5,28
6,37
7,37
8,28
9,28
10,28
11,24
12,28
13,28
0,23
1,9
2,1
3,9
4,28
5,1
6,28
7,28
8,28
9,28
10,28
11,39
0,1
1,9
2,1
3,27
4,9
5,9
6,28
7,28
8,28
9,28
10,28
11,28
0,1
1,27
2,9
3,9
0,1
1,27
2,9
3,38
4,1
5,9
6,37
7,28
8,28
9,28
10,28
0,1
1,9
2,39
3,1
4,39
5,28
6,28
7,28
8,28
0,23
1,9
2,38
3,37
4,28
5,14
6,28
0,9
1,1
2,27
3,9
4,38
5,16
6,28
7,28
8,28
9,14
0,23
1,9
2,39
3,1
4,38
5,9
6,28
7,28
8,28
9,28
10,14
11,28
12,28
0,23
1,9
2,39
3,28
0,1
1,9
2,39
3,28
4,28
5,28
6,28
7,28
0,1
1,24
2,9
3,39
4,39
5,38
6,39
7,14
8,28
9,28
10,28
11,14
12,14
0,23
1,9
2,1
3,39
4,39
5,39
6,14
7,28
0,23
1,9
2,38
3,9
4,28
5,28
6,28
7,28
8,28
9,28
0,23
1,9
2,38
3,38
4,1
5,28
0,1
1,1
0,9
1,1
2,39
3,37
4,28
5,28
6,14
7,28
8,28
9,39
0,23
1,9
2,38
3,24
4,28
5,28
6,28
7,28
8,39
0,9
1,1
2,39
3,14
4,14
5,38
6,39
7,28
0,23
1,24
2,9
3,9
4,39
5,28
6,27
7,26
8,28
9,28
0,1
1,1
2,9
3,39
4,39
5,28
6,28
7,24
8,14
0,1
1,9
2,38
3,9
4,28
5,28
6,28
7,28
8,28
9,28
10,28
0,9
1,1
2,39
3,39
4,28
5,28
6,28
7,28
8,14
0,9
1,1
2,27
3,9
4,37
5,28
6,28
7,14
0,1
1,9
2,39
3,39
4,9
5,28
6,28
7,28
8,28
9,28
0,1
1,9
2,38
3,39
4,28
5,14
6,28
7,28
8,28
0,23
1,9
2,39
3,9
4,38
5,28
6,28
7,39
8,28
0,23
1,9
2,24
3,24
4,28
5,28
6,28
7,28
8,39
9,28
10,28
11,37
0,1
1,9
2,38
3,1
0,9
1,1
2,9
3,39
4,39
5,37
6,28
7,28
8,39
9,28
10,39
11,28
12,28
0,23
1,1
2,9
3,39
4,38
5,39
6,14
7,14
8,14
9,28
0,23
1,9
2,24
3,39
4,28
0,23
1,9
2,39
3,9
4,24
5,39
6,28
0,1
1,9
2,1
0,23
1,9
2,39
3,26
4,28
5,9
6,28
7,28
8,28
0,23
1,9
2,9
3,28
4,39
5,28
0,23
1,9
2,9
3,37
4,14
5,14
6,14
7,28
8,28
9,28
10,28
11,28
12,28
13,28
14,28
0,23
1,9
2,1
3,39
4,9
5,1
6,28
7,28
8,14
9,28
10,39
0,23
1,9
2,9
3,39
4,14
5,39
6,14
7,28
8,28
0,23
1,9
2,38
3,9
0,23
1,9
2,39
3,39
4,9
0,1
1,9
2,24
3,9
4,1
5,37
6,38
7,28
8,28
9,28
10,28
11,28
12,28
13,28
14,28
15,28
16,28
0,23
1,9
2,39
3,28
4,39
0,23
1,9
2,9
3,28
4,28
5,28
6,28
7,28
8,28
9,39
10,28
11,28
12,28
13,39
0,23
1,24
2,24
3,9
4,9
5,28
6,39
7,39
8,28
9,28
10,28
0,1
1,1
2,9
3,39
4,14
5,28
6,28
7,14
8,39
9,28
0,1
1,9
2,6
3,9
4,28
5,14
6,28
7,28
8,14
0,9
1,9
2,28
3,28
4,28
5,28
6,28
0,23
1,9
2,1
3,39
4,38
5,28
6,28
7,28
8,39
0,23
1,9
2,37
3,9
4,37
5,39
6,39
7,28
8,28
9,28
10,28
0,23
1,9
2,1
3,38
4,9
5,14
6,28
7,28
8,28
9,28
10,28
11,28
12,28
13,28
14,14
0,23
1,9
2,39
3,9
4,39
5,1
6,39
7,28
8,28
0,23
1,9
2,39
3,14
4,14
5,39
6,28
0,9
1,1
2,9
3,39
4,28
5,28
6,28
7,14
8,28
9,28
0,23
1,9
2,27
3,9
4,39
5,39
6,14
7,14
8,28
9,28
10,28
11,28
0,23
1,9
2,38
3,9
4,39
5,1
0,23
1,9
2,39
3,39
4,9
0,23
1,9
2,39
3,26
4,39
5,28
6,28
7,28
0,23
1,9
2,9
3,39
4,28
5,24
6,28
7,28
0,1
1,9
2,9
3,1
4,37
5,28
6,28
7,28
8,28
9,14
0,23
1,1
2,9
3,39
4,39
5,9
6,14
7,28
0,23
1,9
2,27
3,28
4,28
5,28
6,28
7,28
8,14
9,28
0,23
1,1
2,14
3,28
0,9
1,1
2,39
3,1
0,1
1,38
2,9
3,9
4,1
5,37
6,28
7,28
0,23
1,9
2,1
3,9
0,23
1,9
2,39
3,38
4,9
0,23
1,23
2,9
3,39
4,28
5,28
6,28
7,28
0,1
1,9
2,39
3,37
4,28
5,28
6,28
7,28
0,23
1,1
2,9
3,24
4,9
5,24
6,9
7,37
8,28
9,39
10,28
11,28
12,39
0,1
1,1
2,9
3,1
4,9
5,39
6,28
7,27
8,14
9,28
10,28
0,9
1,1
2,39
3,9
4,37
5,1
6,39
7,28
8,28
9,14
10,14
11,28
0,23
1,9
2,1
3,39
4,24
5,28
6,28
7,39
8,28
0,1
1,9
2,38
3,9
4,9
5,28
6,28
7,28
8,28
9,28
0,23
1,23
2,27
3,9
0,9
1,1
2,39
3,39
4,28
5,37
6,28
7,28
8,28
0,23
1,1
2,9
3,39
4,24
5,28
6,14
7,28
8,28
0,23
1,27
2,9
3,9
0,23
1,24
2,9
3,39
4,28
5,28
6,14
7,28
0,23
1,9
2,39
3,24
4,9
5,28
6,39
7,28
8,38
9,39
10,39
11,28
12,28
13,39
0,1
1,9
2,1
3,37
4,28
5,14
6,28
0,23
1,9
2,24
3,9
4,9
5,37
6,28
7,28
8,28
0,1
1,9
2,39
3,24
4,38
5,9
6,38
7,28
8,28
9,28
10,28
11,28
0,23
1,23
2,9
3,9
0,23
1,9
2,39
3,1
4,28
5,9
0,9
1,1
2,39
3,28
4,28
5,28
6,28
0,1
1,9
2,39
3,1
4,28
5,14
6,28
7,28
8,28
0,1
1,9
2,39
3,1
0,23
1,9
2,9
3,39
4,14
5,14
6,28
7,28
8,39
0,23
1,9
2,38
3,9
4,1
5,14
6,14
7,28
8,14
9,39
10,28
11,28
12,28
13,14
0,23
1,27
2,9
3,9
4,9
5,28
6,14
7,28
8,14
9,28
10,28
11,28
12,28
13,28
14,28
0,1
1,9
2,24
3,1
0,23
1,9
2,9
3,39
4,14
5,14
6,28
7,28
8,14
0,1
1,9
2,1
3,9
4,9
5,28
6,28
7,28
8,28
9,28
0,9
1,23
2,39
3,9
4,14
5,28
6,28
7,28
8,28
9,26
0,1
1,9
2,1
3,9
4,14
5,14
0,23
1,9
2,28
3,28
4,39
5,28
6,28
7,28
8,28
9,28
10,14
0,9
1,1
2,39
3,24
4,28
5,28
6,38
0,9
1,39
2,28
3,28
4,28
5,28
6,28
0,1
1,9
2,38
3,24
4,9
5,9
6,28
7,28
8,28
9,28
10,28
0,1
1,9
2,1
3,37
4,28
5,28
6,28
7,37
0,1
1,9
2,39
3,39
4,39
5,39
6,39
7,28
0,23
1,9
2,9
3,24
4,24
0,1
1,9
2,38
3,39
4,28
5,28
6,28
7,28
8,28
9,39
0,23
1,1
2,9
3,39
4,24
5,38
6,28
7,28
8,28
9,28
0,9
1,1
2,38
3,24
0,23
1,9
2,9
3,38
4,39
5,28
6,28
0,23
1,9
2,1
3,9
4,9
5,38
6,14
7,14
8,37
0,23
1,9
2,24
3,9
4,24
5,39
6,28
7,28
8,28
9,28
10,28
11,14
12,39
13,39
14,39
0,23
1,1
2,9
3,1
0,23
1,9
2,38
3,38
4,9
0,1
1,9
2,1
3,39
4,24
5,28
6,14
7,14
0,23
1,9
2,9
3,28
4,14
5,28
6,28
7,28
8,39
0,9
1,1
2,24
3,24
4,9
5,39
6,28
7,28
0,23
1,24
2,9
3,39
4,9
5,1
0,1
1,9
2,39
3,39
0,9
1,1
2,39
3,9
4,1
0,23
1,23
2,9
3,9
4,27
5,14
6,39
7,39
8,14
9,39
10,28
11,28
12,28
0,9
1,1
2,9
3,9
4,28
5,28
6,28
7,28
8,28
9,28
10,14
11,28
12,14
13,28
0,1
1,9
2,39
3,9
4,28
5,28
6,28
7,28
8,28
9,39
10,28
0,9
1,1
2,39
3,38
4,28
5,28
6,28
7,39
0,9
1,1
2,38
3,39
4,9
5,39
0,23
1,9
2,9
3,39
4,28
5,28
0,23
1,27
2,9
3,9
4,26
5,24
6,39
7,28
8,14
0,1
1,9
2,27
3,24
4,1
0,1
1,9
2,39
3,28
4,28
5,28
6,28
7,28
8,28
9,28
10,28
0,9
1,1
2,38
3,9
4,28
5,39
0,1
1,9
2,6
3,9
4,28
5,28
6,28
7,14
0,9
1,1
2,39
3,38
4,28
5,14
6,1
0,9
1,1
2,39
3,9
4,38
5,38
6,14
7,1
8,28
9,28
0,23
1,39
2,9
3,9
4,24
5,39
6,28
7,39
0,23
1,9
2,24
3,14
4,39
5,14
6,28
0,1
1,9
2,38
3,9
4,1
5,39
6,28
7,14
8,28
9,28
10,38
0,23
1,9
2,39
3,1
4,28
5,14
6,28
7,28
8,28
9,28
10,39
11,39
12,28
13,39
0,23
1,9
2,39
3,28
4,14
5,28
6,28
7,28
8,39
9,28
10,28
11,28
12,28
0,23
1,9
2,9
3,14
0,23
1,9
